id_a	source_a	name_a	id_b	source_b	name_b	distance_m	name_score
8b8835f3-83c1-4d3a-8600-27308d9833b4	dotproperty	Beverly 33	e6505458-11eb-4957-9e16-e8223972c65f	fazwaz	Beverly 33	25.0	1.000
408b8bba-4710-42c8-9d5d-c2dadf1afdf7	dotproperty	The Crest Sukhumvit 24	78fa08e2-c228-4428-b91f-aa75763e495d	fazwaz	The Crest Sukhumvit 24	25.3	1.000
6838914c-cddb-44e0-abf4-00437c83c136	dotproperty	The Crest Sukhumvit 24	78fa08e2-c228-4428-b91f-aa75763e495d	fazwaz	The Crest Sukhumvit 24	25.3	1.000
994ea0cf-2786-498b-96e6-4a56311fc904	dotproperty	The Pillar	b990e753-ad40-4bb2-9eb1-84ff0f67a161	fazwaz	The Pillar	25.9	1.000
b990e753-ad40-4bb2-9eb1-84ff0f67a161	fazwaz	The Pillar	f89e666d-6390-4f6f-9904-3bff61af668d	dotproperty	The Pillar	25.9	1.000
342299ee-cdc3-4bcc-bc7e-a4a1b3d92f1f	dotproperty	SOCIO Ruamrudee	fc95a4d4-25d9-4521-a3ae-165d06b42c4c	fazwaz	SOCIO Ruamrudee	26.2	1.000
a2d5781b-dce3-4d3e-83c9-a788140f9e28	fazwaz	The Crest Park Residences	a7d38345-10de-4653-8c10-f52e25c3d126	dotproperty	The Crest Park Residences	26.3	1.000
a2d5781b-dce3-4d3e-83c9-a788140f9e28	fazwaz	The Crest Park Residences	dc3482ff-ad97-4765-a4d1-9fa598fdff38	dotproperty	The Crest Park Residences	26.3	1.000
49b9e0a5-9a7e-4fe2-80c5-4af58310f23b	fazwaz	Le Rich Sathorn-Satupradit	8b3bfa81-3e9e-4160-8b0e-c69e15a340f9	dotproperty	Le Rich Sathorn - Satupradit	26.4	1.000
0796bb5f-5f71-40a7-aeca-72570b0a1402	dotproperty	Whizdom Craftz Samyan	4c0f2eaf-e52b-4560-99db-7b389da0cdbb	fazwaz	Whizdom Craftz Samyan	26.7	1.000
86589705-bd32-418c-8d7c-e76749d3917c	dotproperty	PB Penthouse 2	99c65583-3218-43ba-9104-c9ee81a137a2	fazwaz	PB Penthouse 2	27.0	1.000
3260fd86-41c0-4777-9245-60864b59ca01	dotproperty	Regent on the Park 3	3bd5f174-3b49-4f91-8c35-a0bada564ff1	ddproperty	Regent On The Park 3	27.1	1.000
3a1312a4-327e-436a-935e-4e2a57dbdda8	dotproperty	Wish @ Samyan	61164efb-6877-4536-b5d8-0c19b7f35b04	fazwaz	Wish @ Samyan	27.3	1.000
ac0720d2-17eb-40a9-ade2-abd85a66b9a2	fazwaz	Liv At 49	c28ff4bf-130f-44cf-ab3c-79117703daec	dotproperty	Liv At 49	27.8	1.000
747a308c-e9ce-4f1c-943d-bbeaabd01e39	dotproperty	Prive by Sansiri	c6b718a6-32ce-4e53-8d90-8756cd295e08	fazwaz	Prive by Sansiri	28.0	1.000
b6041a0d-c63d-4890-bd2b-c08402477488	fazwaz	Noble Reflex	b759d27e-6b37-48ea-aa2f-a3f0e8cdb2f0	dotproperty	Noble Reflex	28.3	1.000
358d5c19-4acf-4276-804f-0481612ffc99	fazwaz	KnightsBridge Prime Ratchayothin	5932b739-015a-40c5-b062-efa54364c7e2	dotproperty	KnightsBridge Prime Ratchayothin	28.6	1.000
bdc491bb-c749-4b16-b46c-1d9574134a33	dotproperty	Ideo Sathorn - Wongwian Yai	e9b1262e-5a39-4a1e-a758-37a66a8a5e96	fazwaz	Ideo Sathorn Wongwianyai	28.6	1.000
62c00c98-d3ac-4372-8693-0dbd5f036606	dotproperty	M Thonglor 10	deeb95a0-d47e-4590-a712-ff98d6c0a5ce	ddproperty	M Thonglor 10	28.7	1.000
0a34f6c2-79eb-434b-ab1b-3c1a5f83095a	fazwaz	Lumpini Ville Ramkhamhaeng 60/2	ee45b8c5-ac5c-45c0-98e7-5ae37a092890	dotproperty	Lumpini Ville Ramkhamhaeng 60/2	28.8	1.000
9a329619-acbb-4536-8c90-9867a5916281	fazwaz	Icondo Sukhumvit 105	c0b88e03-aa49-4fbf-a785-a39a8cba7967	dotproperty	iCondo Sukhumvit 105	28.8	1.000
c71f8efd-f821-469c-8b27-af28c4c1d1f1	dotproperty	Vista Garden	e2e813e8-f9f0-43b8-88f9-cf0b4e95ee2a	fazwaz	Vista Garden	28.8	1.000
9c96b8e6-f210-48c7-be10-d81f14727650	dotproperty	ReLife The Windy	f24a8dda-30f6-4bbc-851a-c00b56a64847	ddproperty	ReLife The Windy	28.9	1.000
82f4b643-3c38-42c8-879f-efebe6478e2c	dotproperty	Via 49	9d2a4100-fb25-498a-b598-84abf4af0bd3	fazwaz	Via 49	29.5	1.000
1ab2dcac-80a1-40cf-90bc-2db15759b1e5	dotproperty	Q1 Sukhumvit	22a4f6d3-57c5-4c2f-8fdb-4ebe8dff7714	ddproperty	Q1 Sukhumvit	29.6	1.000
1ab2dcac-80a1-40cf-90bc-2db15759b1e5	dotproperty	Q1 Sukhumvit	64c55d46-5258-44f9-8082-5b973847d586	ddproperty	Q1 Sukhumvit	29.6	1.000
07542c73-fa0f-49a2-97f5-c7db46ab1b99	dotproperty	The Concord	d09d8434-dc56-4908-a8e0-46f4e5d7b4bb	fazwaz	The Concord	29.9	1.000
cba0b666-c28e-440c-8815-5f97d93fa79a	dotproperty	The Concord	d09d8434-dc56-4908-a8e0-46f4e5d7b4bb	fazwaz	The Concord	29.9	1.000
32f505c9-0c53-473b-9ff3-044c4dd2aabb	dotproperty	Chapter One Eco Ratchada - Huaikwang	7ac3a12c-5f59-47ee-8209-5fa2073004a8	fazwaz	Chapter One ECO Ratchada - Huaikwang	29.9	1.000
8a20bc72-3c77-4e37-a1aa-67951a4a134e	dotproperty	Baan Yuppayong	f3b5d830-5f93-4345-a392-ac976fdb463d	fazwaz	Baan Yuppayong	30.0	1.000
23c695f0-610d-4034-9d58-7b98eb0e62ae	dotproperty	Supalai Elite Phayathai	4e4d7e66-0b7c-4428-a7b7-31b102f9d840	fazwaz	Supalai Elite Phayathai	30.1	1.000
39fb0ef4-56e3-45e3-a60b-5d47f1411897	fazwaz	The LIVIN Ramkhamhaeng	3b7a40b4-6cdb-4085-a77f-1f324bf12f3c	dotproperty	The LIVIN Ramkhamhaeng	30.2	1.000
39fb0ef4-56e3-45e3-a60b-5d47f1411897	fazwaz	The LIVIN Ramkhamhaeng	fef9e6d7-9df2-4df0-b0dd-e87f5f226928	dotproperty	The LIVIN Ramkhamhaeng	30.2	1.000
23d36bc5-1ec8-4f38-bd55-02e07dc24c9d	dotproperty	Runesu Thonglor 5	c6865238-3553-4b56-9300-a232f754b90d	fazwaz	Runesu Thonglor 5	30.6	1.000
8759b4bf-1c52-4fb2-8e41-6331f45986a5	fazwaz	Noble Form Thonglor	941f382c-0e70-4b34-9259-22e749c9d53f	dotproperty	Noble Form Thonglor	30.7	1.000
6275a240-e2db-45c4-af24-0945bad93e6c	fazwaz	Sukhumvit Living Town	8feb12d0-d7b7-490e-bd09-b001999adf3f	dotproperty	Sukhumvit Living Town	30.7	1.000
5b79e85c-daa8-4417-8c16-5b1e7487b806	dotproperty	Supalai Elite Sukhumvit 39	7fad9f1e-e65f-45de-a3f2-223d9b3d24b1	fazwaz	Supalai Elite Sukhumvit 39	30.7	1.000
8670a4fc-6ac8-4607-b7d4-1537f5a6c807	fazwaz	Sukhumvit Suite	de9408e4-1428-42b6-8214-ca99444f2dd3	dotproperty	Sukhumvit Suite	30.8	1.000
027df3f3-321d-426f-8325-ce5907424101	fazwaz	Siamese Exclusive Sukhumvit 31	6b6356ad-2775-4ce0-9517-a53ba2be0acd	dotproperty	Siamese Exclusive Sukhumvit 31	31.1	1.000
b39f181d-c3f7-41f9-b839-23375ea0fd10	dotproperty	Hyde Sukhumvit 11	eb9582bf-3249-45f9-bef8-b59fa65d703e	fazwaz	Hyde Sukhumvit 11	31.3	1.000
9d940a05-aac0-489d-88aa-fa6838f9388c	dotproperty	Metro Luxe Ratchada	a3bdad10-99bf-4d86-936f-e78d7c3fb5fb	fazwaz	Metro Luxe Ratchada	31.4	1.000
5d04a766-f2fd-4cda-bf13-d662d249b5df	dotproperty	Lumpini Ville Phatthanakan-New Phetchaburi	e0edb729-8d5b-44bb-a217-6c8109f8f078	fazwaz	Lumpini Ville Phatthanakan-New Phetchaburi	31.4	1.000
03524d8d-8ed4-4804-a53a-011f3c6b493e	dotproperty	The Rich Rama 9 - Srinakarin	2f7119cc-b7d9-4630-b00a-6f217d717597	fazwaz	The Rich Rama 9 - Srinakarin	31.4	1.000
0cfa534d-1c36-44a8-b258-abef99d976f3	dotproperty	The Rich Rama 9 - Srinakarin	2f7119cc-b7d9-4630-b00a-6f217d717597	fazwaz	The Rich Rama 9 - Srinakarin	31.4	1.000
e03181c7-a3e2-405e-be1b-7e09fc55c2a2	dotproperty	Lumpini Place Water Cliff	ea52ca65-2032-4bfa-8ddf-264c04d12558	fazwaz	Lumpini Place Water Cliff	31.8	1.000
bc7eee35-7f5d-4fa3-a9c8-bc00edf88295	dotproperty	Ashton Asoke - Rama 9	f845525b-93dd-4602-a127-10682ece76d9	fazwaz	Ashton Asoke - Rama 9	32.2	1.000
2dd0c209-2b8e-4cae-8412-95fec9908f61	dotproperty	Wattana Suite	d1b7b28d-9476-4dcc-ad2f-e42304c79d08	fazwaz	Wattana Suite	32.5	1.000
cd21a3e9-35b5-4dc9-b99b-11fdb5decbdb	dotproperty	Lert Ubon Sky Life Tower	d6d009e2-e99b-4d6f-8851-8027528c4406	fazwaz	Lert Ubon Sky Life Tower	32.5	1.000
10efdbf4-2dad-4242-895b-0d2409caa545	dotproperty	The ESSE Sukhumvit 36	79da14d1-9fac-4b7e-b9c6-ded90bb0d9e1	ddproperty	The Esse Sukhumvit 36	33.0	1.000
79da14d1-9fac-4b7e-b9c6-ded90bb0d9e1	ddproperty	The Esse Sukhumvit 36	ebc32024-c183-4ccd-a69f-5af2d503cabc	dotproperty	The ESSE Sukhumvit 36	33.0	1.000
803a892f-5f84-4423-b9e5-f897fbb1c0b9	dotproperty	Supalai Premier Charoen Nakhon	d8dc54be-d48f-4640-9236-612d47401f5c	ddproperty	Supalai Premier Charoen Nakhon	33.0	1.000
26c68400-687d-45bb-96c8-878005bfebb9	fazwaz	SHUSH Ratchathewi	318e9b43-0292-4d41-9f08-4b85428f75f3	dotproperty	SHUSH Ratchathewi	33.1	1.000
7c81b662-2402-4d71-8916-ffd9b430a775	fazwaz	Maestro 03 Ratchada-Rama 9	f0dbca71-a369-4022-a709-19bbd7d6ea82	dotproperty	Maestro 03 Ratchada-Rama 9	33.5	1.000
2b507b98-a4f9-4cef-920d-048a0dea03f8	fazwaz	Whizdom 101	553d1fc1-5d10-407f-9720-d9cf20b95ed9	dotproperty	Whizdom 101	33.6	1.000
5fa044bb-3379-4d08-8dc1-e8f2511d2e6d	fazwaz	Las Colinas	a7c8c5ca-36f4-47cf-ab6a-4687804d5133	dotproperty	Las Colinas	33.7	1.000
2fd3973a-b7ad-46d3-ba8d-829d32941c8b	fazwaz	The Line Sukhumvit 71	cb921442-edc2-4a2f-822e-e78ce56071c6	dotproperty	The Line Sukhumvit 71	33.8	1.000
2fd3973a-b7ad-46d3-ba8d-829d32941c8b	fazwaz	The Line Sukhumvit 71	ce72d10a-214c-497b-aaba-f267799d56d1	dotproperty	The Line Sukhumvit 71	33.8	1.000
726c07c9-5792-488f-8cfe-5e7a9c44fbe8	fazwaz	La Maison Phaholyothin 24	c1321520-8fba-4ac9-b7e1-eb8f06fc4b71	dotproperty	La Maison  Phaholyothin 24	34.2	1.000
1999d03b-73f4-4135-ac9c-ac3d235ff321	dotproperty	Supalai Elite Sathorn - Suanplu	3131a7c1-3a71-4e84-a9c6-cbeb257696ff	fazwaz	Supalai Elite Sathorn - Suanplu	34.4	1.000
278e7411-93c7-4236-869c-fe14eb9a1b5a	dotproperty	The Line sukhumvit 101	eac2a959-fe11-48e7-9458-d749a90c2ff4	fazwaz	The Line Sukhumvit 101	34.5	1.000
52665183-5beb-4a8b-a74d-486e30bb70e7	dotproperty	The Line sukhumvit 101	eac2a959-fe11-48e7-9458-d749a90c2ff4	fazwaz	The Line Sukhumvit 101	34.5	1.000
3f6478b8-1920-4086-83b7-9625f99a815e	dotproperty	Supalai City Resort Charan 91	81073b32-4e0c-499d-b8ad-476c327db10b	fazwaz	Supalai City Resort Charan 91	34.6	1.000
5088486b-ddc7-48f2-b743-164a1d0507bc	dotproperty	Lumpini Park View	e201dcfa-2b15-489b-96ab-fb75d771d9cb	fazwaz	Lumpini Park View	34.7	1.000
3623e069-5252-48b8-85ea-3e751b50e9dd	fazwaz	Royal River Place	42741770-eed1-4756-9b5a-e17c83238d6e	dotproperty	Royal River Place	35.2	1.000
7ea31a85-95b3-445b-8b40-5b9828616beb	dotproperty	Sapphire Luxurious Condominium Rama 3	d5934f01-5c98-4151-b3c0-d4e18579dde7	fazwaz	Sapphire Luxurious Condominium Rama 3	35.4	1.000
6b198db8-854e-4ca6-94c7-83b8fa33acfb	dotproperty	Aspire Huai Khwang	73f718c9-a9d1-4f10-b287-96b4c9ca9216	fazwaz	Aspire Huai Khwang	35.5	1.000
2e029fdd-d16f-4518-9321-cdd8db0c4aad	fazwaz	Life Ratchada - Rama 9	318f01a1-c7c8-449b-ad7c-b5e268af88fb	dotproperty	Life Ratchada - Rama 9	35.7	1.000
0b9143b2-1811-40ae-ba30-96207654c492	dotproperty	The Editor Saphan Khwai	87b75545-44e3-479e-bb2d-5da7aa1af468	fazwaz	The Editor Saphan Khwai	35.8	1.000
1b58e5de-355d-4a39-bbb7-a86e27fe98a1	dotproperty	The Editor Saphan Khwai	87b75545-44e3-479e-bb2d-5da7aa1af468	fazwaz	The Editor Saphan Khwai	35.8	1.000
b45ac2cf-35d0-4407-a1cb-7cf8186e4c37	ddproperty	THE Base Cherngtalay	d9a17da5-2666-4dd8-a8ab-aeb2f19b76b8	dotproperty	The Base Cherngtalay	36.0	1.000
7472de05-35fd-4d3f-9f11-c24e1379ac52	dotproperty	U Delight @ Bangson Station	a2208359-b697-49be-bf78-9f15586677b9	fazwaz	U Delight Bangson Station	36.3	1.000
ccc2bb91-372c-4b5c-be50-8734e3e1900f	dotproperty	Hampton Residence Thonglor At Park Origin Thonglor	eb0a8646-d66e-491b-8b99-a9d094ae7a2f	fazwaz	Hampton Residence Thonglor At Park Origin Thonglor	36.6	1.000
8547e085-0e01-4ee0-9498-a46f1dc6c1f7	fazwaz	Ideo Mobi Charan Interchange	e686cf2f-a61a-48ab-b199-856acde6375c	dotproperty	Ideo Mobi Charan Interchange	36.9	1.000
b7375c6f-908a-4e5f-ab85-b72169a973ce	dotproperty	TreeCondo Sukhumvit 52	e9ac69a8-1249-41f7-8d81-c666927573b0	fazwaz	Tree Condo Sukhumvit 52	37.2	1.000
28c15a8d-6ca3-4983-b13d-88ad6c324d46	fazwaz	59 Heritage	6ccea5d9-d3f7-4ae2-bf29-4236b28f4e39	dotproperty	59 Heritage	37.2	1.000
3452ba54-a9d9-4585-8cd9-48d2de58f4cd	dotproperty	The Tree Ladprao-Wanghin	3b110c7b-1f59-4588-8d42-3ccba706a1dc	fazwaz	The Tree Ladprao-Wanghin	37.6	1.000
3b110c7b-1f59-4588-8d42-3ccba706a1dc	fazwaz	The Tree Ladprao-Wanghin	8ca3b4f5-debb-4899-9bfd-bdad46bd8208	dotproperty	The Tree Ladprao-Wanghin	37.6	1.000
4fe18a5d-d023-4db7-8d81-040e92130340	fazwaz	Noble Solo	bfadcb05-b265-47d8-9814-ee7c98a26f3d	dotproperty	Noble Solo	37.8	1.000
8a500ea2-5330-4736-b30c-728789af2ca4	ddproperty	Arise Vibe	ac1a679e-98e9-4a18-bf74-6f8a8a5118d8	dotproperty	Arise Vibe	37.8	1.000
54321050-824d-43ce-a6ff-5fd3b8c8f516	fazwaz	Itsara Condominium	849e7ffc-6dfe-4a27-bf09-c951c5ca770d	dotproperty	Itsara Condominium	38.6	1.000
19336a4b-df26-487f-a0fa-823def1a997a	ddproperty	UP Ekamai	ddf000eb-eb49-4504-9120-ce2114adab09	dotproperty	Up Ekamai	38.7	1.000
25bb6a12-8b7b-4f7a-9bdd-06902dde5250	ddproperty	ASHTON Asoke	e38be659-e6a1-40b9-968e-305b87810c52	dotproperty	Ashton Asoke	39.0	1.000
0fbef2eb-47cf-43f8-a8dd-d670c82d4dc6	fazwaz	Thepleela Condo Town	5587edf4-52f7-4e85-85fa-f290ae7707fc	dotproperty	Thepleela Condo Town	39.3	1.000
0fbef2eb-47cf-43f8-a8dd-d670c82d4dc6	fazwaz	Thepleela Condo Town	807f1970-accb-448b-a816-5b03be5126a8	dotproperty	Thepleela Condo Town	39.3	1.000
c9d4cfde-208c-485e-9995-5fe8defae799	dotproperty	749 Residence	f484912c-a3d7-475d-b905-8b70baa6fc05	fazwaz	749 Residence	39.4	1.000
9d6d3fb2-995c-4960-8d6b-cfb67ff6c8fc	dotproperty	Serio Sukhumvit 50	ed3efe99-d90c-4b1a-966e-54264c740c55	fazwaz	Serio Sukhumvit 50	39.4	1.000
1d486e6d-3dc6-4240-8d64-9a0fc146df39	dotproperty	The Room Sukhumvit 62	7483e7e2-f168-461c-a766-8f18c7183243	ddproperty	The Room Sukhumvit 62	39.5	1.000
7483e7e2-f168-461c-a766-8f18c7183243	ddproperty	The Room Sukhumvit 62	b0ee5de0-f32d-439a-9407-32f31958c85c	dotproperty	The Room Sukhumvit 62	39.5	1.000
743edf0f-8cea-463f-8114-2be26488ca21	dotproperty	Park Origin Thonglor	fa6bad8e-71de-4129-b7b0-9162911d6293	fazwaz	Park Origin Thonglor	39.7	1.000
465b2209-1899-4b02-af9a-34b0acd3d7c2	ddproperty	The Title Cielo Rawai	a35d6ebb-23e2-4f91-9cc9-7c28b63c9c11	dotproperty	The Title Cielo Rawai	39.8	1.000
079a2864-6f94-4988-a247-7b3b3fca2136	fazwaz	Via 61	37d7bded-1de8-4055-823a-bf1d788828e2	dotproperty	Via 61	40.1	1.000
2ac225cb-ef4b-4902-8aef-66561b21c708	fazwaz	Coco Parc	80d503f1-6275-436e-8323-61a19b466afd	dotproperty	COCO Parc	40.4	1.000
2b04d3a8-acd2-4b8d-917d-98930791b662	dotproperty	Centric Ratchayothin	e0858b17-b94b-4aa9-a2ba-2b26ee7fbb06	ddproperty	Centric Ratchayothin	40.5	1.000
31c5a309-d1dc-4e14-b3ea-f639052ebb90	fazwaz	ARLO Sukhumvit 105 - Lasalle	dc0eec8d-21d6-4f07-9154-a0396bce67a0	dotproperty	ARLO Sukhumvit 105 - Lasalle	40.6	1.000
229e5a9c-5a09-43e8-be21-21b4300230b2	dotproperty	The Park Chidlom	96de834c-a735-4116-8fd7-104c3ddb56b6	fazwaz	The Park Chidlom	40.6	1.000
96de834c-a735-4116-8fd7-104c3ddb56b6	fazwaz	The Park Chidlom	ab8fc316-603a-401a-82a8-ea9f7de860ad	dotproperty	The Park Chidlom	40.6	1.000
a92673b5-4ed1-4620-a772-7cb2a406b671	fazwaz	Somkid Gardens	b812609c-fd79-4a41-98f1-51e2ecd5a4d8	dotproperty	Somkid Gardens	41.5	1.000
170bacbd-c798-4843-9ab7-fd38601aeaa5	dotproperty	The Met	f2dd2de9-9a91-44b7-b054-b78ebaa39e27	fazwaz	The Met	41.6	1.000
6d8ab571-a38b-42f0-a6a3-2616f405b240	dotproperty	The Met	f2dd2de9-9a91-44b7-b054-b78ebaa39e27	fazwaz	The Met	41.6	1.000
4abc03af-e78f-499c-81b4-01af961be870	fazwaz	The Master Centrium Asoke-Sukhumvit	94646a79-493b-49e5-989d-d9c9bb841a8d	dotproperty	The Master Centrium Asoke-Sukhumvit	41.6	1.000
4abc03af-e78f-499c-81b4-01af961be870	fazwaz	The Master Centrium Asoke-Sukhumvit	f24c0c4c-e06d-413c-9c38-3a684ac339cb	dotproperty	The Master Centrium Asoke-Sukhumvit	41.6	1.000
08290203-3805-4f9e-b584-cfbd4d422e15	dotproperty	The Base Sukhumvit 77	c1a4b40c-aff6-4a84-8ac8-cb00688188e9	fazwaz	The Base Sukhumvit 77	42.3	1.000
12c397df-c166-4fd0-9086-d72c9c5bdbb4	dotproperty	The Base Sukhumvit 77	c1a4b40c-aff6-4a84-8ac8-cb00688188e9	fazwaz	The Base Sukhumvit 77	42.3	1.000
79f98875-4526-459f-ba74-745ffb926f23	fazwaz	Art @Thonglor 25	afe83e1d-78ab-467f-af15-1f873f843e6c	dotproperty	Art @ Thonglor 25	42.4	1.000
039ae8ac-d064-4717-a5c9-e299dc819c6f	fazwaz	COBE Kaset-Sripatum	1fef8dc9-d60a-4ac1-b5bf-98e62643902f	dotproperty	COBE Kaset-Sripatum	42.5	1.000
4c846803-4899-4994-be55-16f802d7f9f3	dotproperty	Eden Ekkamai	910cba97-812f-4ed0-a1b9-c81f2aacd329	fazwaz	Eden Ekkamai	42.8	1.000
bd8fad61-42bb-4751-90cb-6f82cd1cf2c5	fazwaz	Lumpini Ville Cultural Center	f356f1ed-546e-40e3-a676-fb7b891f1dca	dotproperty	Lumpini Ville Cultural Center	43.1	1.000
1ec5263f-ddc3-497b-b2c1-6655d72aa4c4	dotproperty	Supalai Park Phaholyothin	e302dd1b-40da-40d6-86ad-4c91e07cf7b0	fazwaz	Supalai Park Phaholyothin	43.1	1.000
0f87b1f4-959e-433a-9a1c-0963d973cadf	fazwaz	Taka Haus	817321eb-9d21-41d4-abbe-d73d6382272b	ddproperty	Taka Haus	43.4	1.000
070f2aff-17cb-402c-8735-9dd7e62157a5	dotproperty	Voque Sukhumvit 16	2876cdbb-0c83-4b12-976f-4a45af69bc18	fazwaz	Voque Sukhumvit 16	43.5	1.000
47a25a0b-2143-408c-9f87-d54bbab491f4	dotproperty	Family Condominium	b5ede562-174b-455b-b9d7-71fd43d60647	fazwaz	Family Condominium	43.6	1.000
7c4e7797-3c23-4419-9ffc-3f4558756ddd	dotproperty	The Natural Place Suite	d6326430-fd9f-49ee-bb10-beba0a9669e7	fazwaz	The Natural Place Suite Condominium	43.6	1.000
90a6f47b-1b42-4971-a54a-014e3eb0cdfa	dotproperty	The Natural Place Suite	d6326430-fd9f-49ee-bb10-beba0a9669e7	fazwaz	The Natural Place Suite Condominium	43.6	1.000
8c1725f3-2dba-4d73-bd17-b91f937ef26a	fazwaz	Vtara Sukhumvit 36	9efb9b16-194f-4d92-8fd0-655ff5f84662	dotproperty	Vtara Sukhumvit 36	43.9	1.000
62c00c98-d3ac-4372-8693-0dbd5f036606	dotproperty	M Thonglor 10	fd8ac9c7-85d2-4de4-b3be-e692314715a5	fazwaz	M Thonglor 10	44.0	1.000
d6726184-f35b-4ab7-8175-873f1b2631f4	dotproperty	FYNN Aree	ee894d4a-aee8-4f93-b143-fee0c18d0fe0	fazwaz	FYNN Aree	44.4	1.000
154ff7d6-cc39-4754-8af6-d74e63eddb69	dotproperty	The Future Condo	4ad992af-948a-4b8b-b89f-cb100b2efe5c	ddproperty	The Future	44.8	1.000
0fe418b3-8c18-4d92-b603-67c0c305a39e	dotproperty	The Bangkok Sukhumvit 43	ce11b879-b1ce-407e-9089-81e82fb2b636	fazwaz	The Bangkok Sukhumvit 43	45.1	1.000
aeb7be3b-c1d2-47aa-94bf-235cbf5622cd	dotproperty	The Bangkok Sukhumvit 43	ce11b879-b1ce-407e-9089-81e82fb2b636	fazwaz	The Bangkok Sukhumvit 43	45.1	1.000
570c77ff-c001-47f7-8ab6-5402627f27fa	fazwaz	Eight Thonglor Residence	62aa15cf-a709-4715-9d73-43cbe200e4ac	dotproperty	Eight Thonglor Residence	45.5	1.000
42946f7f-a419-42e2-881d-646eda92161a	ddproperty	Bright Phuket	54c83fec-1b07-4c73-b546-e1049ffd7905	dotproperty	Bright Phuket	45.6	1.000
